scenario,replicate,family,mask,cardinality,reference_value,planning_value
severe,3,operational,62,5,5.231825149195581,5.231876309544699
severe,3,operational,63,6,5.286707736335038,5.286635894881753
severe,3,retained_certificates,0,0,0.0,0.0
severe,3,retained_certificates,1,1,4.169294108867128,4.169294108867128
severe,3,retained_certificates,2,1,4.371050073649715,4.371050073649716
severe,3,retained_certificates,3,2,4.778243486091915,4.763648732402289
severe,3,retained_certificates,4,1,1.8530856866806245,1.8530856866806253
severe,3,retained_certificates,5,2,4.169294108867128,4.169294108867128
severe,3,retained_certificates,6,2,4.371050073649715,4.371050073649716
severe,3,retained_certificates,7,3,4.778243486091915,4.763648732402289
severe,3,retained_certificates,8,1,0.954541250954124,0.9556648176048403
severe,3,retained_certificates,9,2,4.169294108867128,4.169294108867128
severe,3,retained_certificates,10,2,4.371050073649715,4.371050073649716
severe,3,retained_certificates,11,3,4.778243486091915,4.763648732402289
severe,3,retained_certificates,12,2,2.2171176606391976,2.2107122774150962
severe,3,retained_certificates,13,3,4.169294108867128,4.169294108867128
severe,3,retained_certificates,14,3,4.371050073649715,4.371050073649716
severe,3,retained_certificates,15,4,4.778243486091915,4.763648732402289
severe,3,retained_certificates,16,1,3.2895596516845065,3.2895596516845065
severe,3,retained_certificates,17,2,4.1696578564047675,4.169294108867128
severe,3,retained_certificates,18,2,4.387120131059106,4.3884182502804725
severe,3,retained_certificates,19,3,4.778296941011991,4.763648732402289
severe,3,retained_certificates,20,2,3.2895619150567095,3.2895596516845065
severe,3,retained_certificates,21,3,4.1696578564047675,4.169294108867128
severe,3,retained_certificates,22,3,4.387120131059106,4.3884182502804725
severe,3,retained_certificates,23,4,4.778296941011991,4.763648732402289
severe,3,retained_certificates,24,2,3.2895596516845065,3.2895596516845065
severe,3,retained_certificates,25,3,4.1696578564047675,4.169294108867128
severe,3,retained_certificates,26,3,4.387120131059106,4.3884182502804725
severe,3,retained_certificates,27,4,4.778296941011991,4.763648732402289
severe,3,retained_certificates,28,3,3.2895619150567095,3.2895596516845065
severe,3,retained_certificates,29,4,4.1696578564047675,4.169294108867128
severe,3,retained_certificates,30,4,4.387120131059106,4.3884182502804725
severe,3,retained_certificates,31,5,4.778296941011991,4.763648732402289
severe,3,retained_certificates,32,1,2.703191482789692,2.703191482789692
severe,3,retained_certificates,33,2,4.169648227813342,4.169294108867128
severe,3,retained_certificates,34,2,4.371050073649715,4.371050073649716
severe,3,retained_certificates,35,3,4.778243486091915,4.763648732402289
severe,3,retained_certificates,36,2,2.809407576292405,2.812364756464773
severe,3,retained_certificates,37,3,4.169648227813342,4.169294108867128
severe,3,retained_certificates,38,3,4.371050073649715,4.371050073649716
severe,3,retained_certificates,39,4,4.778243486091915,4.763648732402289
severe,3,retained_certificates,40,2,2.703191482789692,2.703191482789692
severe,3,retained_certificates,41,3,4.169648227813342,4.169294108867128
severe,3,retained_certificates,42,3,4.371050073649715,4.371050073649716
severe,3,retained_certificates,43,4,4.778243486091915,4.763648732402289
severe,3,retained_certificates,44,3,2.809407576292405,2.812364756464773
severe,3,retained_certificates,45,4,4.169648227813342,4.169294108867128
severe,3,retained_certificates,46,4,4.371050073649715,4.371050073649716
severe,3,retained_certificates,47,5,4.778243486091915,4.763648732402289
severe,3,retained_certificates,48,2,3.349988617579963,3.3562738445238107
severe,3,retained_certificates,49,3,4.169988683474081,4.169294108867128
severe,3,retained_certificates,50,3,4.387120131059106,4.3884182502804725
severe,3,retained_certificates,51,4,4.778296941011991,4.763648732402289
severe,3,retained_certificates,52,3,3.3499908809521655,3.3562738445238107
severe,3,retained_certificates,53,4,4.169988683474081,4.169294108867128
severe,3,retained_certificates,54,4,4.387120131059106,4.3884182502804725
severe,3,retained_certificates,55,5,4.778296941011991,4.763648732402289
severe,3,retained_certificates,56,3,3.349988617579963,3.3562738445238107
severe,3,retained_certificates,57,4,4.169988683474081,4.169294108867128
severe,3,retained_certificates,58,4,4.387120131059106,4.3884182502804725
severe,3,retained_certificates,59,5,4.778296941011991,4.763648732402289
severe,3,retained_certificates,60,4,3.3499908809521655,3.3562738445238107
severe,3,retained_certificates,61,5,4.169988683474081,4.169294108867128
severe,3,retained_certificates,62,5,4.387120131059106,4.3884182502804725
severe,3,retained_certificates,63,6,4.778296941011991,4.763648732402289
severe,4,operational,0,0,0.0,0.0
severe,4,operational,1,1,4.908590456170952,4.907024835140208
severe,4,operational,2,1,4.999662261692343,4.999662261692343
severe,4,operational,3,2,5.605041420850743,5.605041420850743
severe,4,operational,4,1,2.538239815283603,2.5359664983984684
severe,4,operational,5,2,4.908590456128204,4.907024835096813
severe,4,operational,6,2,5.125682632156399,5.126231333507266
severe,4,operational,7,3,5.599064036247488,5.599064036247488
severe,4,operational,8,1,1.4838961036895606,1.4838961036895606
severe,4,operational,9,2,4.908590456186522,4.907024835156014
severe,4,operational,10,2,4.988557665129136,4.98856409201678
severe,4,operational,11,3,5.597249528646378,5.597249528646378
severe,4,operational,12,2,2.5383229197973387,2.5359664983704207
severe,4,operational,13,3,4.90859045619557,4.9070248351652
severe,4,operational,14,3,5.125682632156511,5.126231333507372
severe,4,operational,15,4,5.597551656645663,5.597551656645663
severe,4,operational,16,1,4.621636173434412,4.621636173434412
severe,4,operational,17,2,5.15063486033464,5.1478251947628255
severe,4,operational,18,2,5.278140170182537,5.279665781887173
severe,4,operational,19,3,5.397158547037603,5.396220414571807
severe,4,operational,20,2,5.042192246233975,5.042192246233975
severe,4,operational,21,3,5.298296142642874,5.299639704640255
severe,4,operational,22,3,5.626809287169737,5.626809287169737
severe,4,operational,23,4,5.649198169464766,5.649157293190813
severe,4,operational,24,2,4.643669654269894,4.643669654269894
severe,4,operational,25,3,5.150734393765203,5.147928306375691
severe,4,operational,26,3,5.278274922349961,5.279800251262417
severe,4,operational,27,4,5.39717933812552,5.396240831659131
severe,4,operational,28,3,5.017455862506482,5.017455862506482
severe,4,operational,29,4,5.290146653183794,5.291584114507334
severe,4,operational,30,4,5.608026003630956,5.608024906671137
severe,4,operational,31,5,5.649235887481188,5.649195054139902
severe,4,operational,32,1,3.331803670832322,3.331803670832322
severe,4,operational,33,2,4.908590456201053,4.907024835170766
severe,4,operational,34,2,4.999662261692343,4.999662261692343
severe,4,operational,35,3,5.605041420850501,5.605041420850501
severe,4,operational,36,2,3.4897697829312886,3.488791802737391
severe,4,operational,37,3,4.908590456191476,4.907024835161043
severe,4,operational,38,3,5.125682632160954,5.12623133351153
severe,4,operational,39,4,5.599064036248221,5.599064036248221
severe,4,operational,40,2,3.331803670832322,3.331803670832322
severe,4,operational,41,3,4.908590456128818,4.907024835097436
severe,4,operational,42,3,4.988557665129134,4.988564092016775
severe,4,operational,43,4,5.59724952864493,5.59724952864493
severe,4,operational,44,3,3.4897697829313694,3.488791802737448
severe,4,operational,45,4,4.9085904561423135,4.907024835111136
severe,4,operational,46,4,5.1256826321608475,5.12623133351143
severe,4,operational,47,5,5.597551656644665,5.597551656644665
severe,4,operational,48,2,5.393299090734418,5.393299090734418
severe,4,operational,49,3,5.429233963039078,5.429297311285942
severe,4,operational,50,3,5.563464005697637,5.5635400256373915
severe,4,operational,51,4,5.511979332453082,5.511698756231731
severe,4,operational,52,3,5.405286957578124,5.405286957578124
severe,4,operational,53,4,5.430130790980006,5.430264430160031
severe,4,operational,54,4,5.780463507926599,5.780463507926599
severe,4,operational,55,5,5.68152021948114,5.681496841994873
severe,4,operational,56,3,5.3933349295433475,5.3933349295433475
severe,4,operational,57,4,5.429231488864895,5.4292948448305
severe,4,operational,58,4,5.563505058617494,5.563581170089942
severe,4,operational,59,5,5.5120566033215574,5.5117765903911735
severe,4,operational,60,4,5.3972136645874205,5.3972136645874205
severe,4,operational,61,5,5.430028618755816,5.430162855865862
severe,4,operational,62,5,5.780426966196767,5.780426966196767
severe,4,operational,63,6,5.681744505570869,5.681721257763167
severe,4,retained_certificates,0,0,0.0,0.0
severe,4,retained_certificates,1,1,4.786756825121034,4.786756825121034
severe,4,retained_certificates,2,1,4.988512789903622,4.988512789903622
severe,4,retained_certificates,3,2,5.030891468575443,5.0271651415135015
severe,4,retained_certificates,4,1,2.4832743209495733,2.4832743209495733
severe,4,retained_certificates,5,2,4.786756825121034,4.786756825121034
severe,4,retained_certificates,6,2,4.988512789903622,4.988512789903622
severe,4,retained_certificates,7,3,5.030891468575443,5.0271651415135015
severe,4,retained_certificates,8,1,1.4838535915488933,1.4838535915488933
severe,4,retained_certificates,9,2,4.786756825121034,4.786756825121034
severe,4,retained_certificates,10,2,4.988512789903622,4.988512789903622
severe,4,retained_certificates,11,3,5.030891468575443,5.0271651415135015
severe,4,retained_certificates,12,2,2.4843658521445207,2.484274322121551
severe,4,retained_certificates,13,3,4.786756825121034,4.786756825121034
severe,4,retained_certificates,14,3,4.988512789903622,4.988512789903622
severe,4,retained_certificates,15,4,5.030891468575443,5.0271651415135015
severe,4,retained_certificates,16,1,4.196461905594777,4.196461905594777
severe,4,retained_certificates,17,2,4.789171317050718,4.790921252070937
severe,4,retained_certificates,18,2,4.988753228486013,4.989266272914829
severe,4,retained_certificates,19,3,5.030916225514478,5.027918624524709
severe,4,retained_certificates,20,2,4.196461905594777,4.196461905594777
severe,4,retained_certificates,21,3,4.789171317050718,4.790921252070937
severe,4,retained_certificates,22,3,4.988753228486013,4.989266272914829
severe,4,retained_certificates,23,4,5.030916225514478,5.027918624524709
severe,4,retained_certificates,24,2,4.196461905594777,4.196461905594777
severe,4,retained_certificates,25,3,4.789171317050718,4.790921252070937
severe,4,retained_certificates,26,3,4.988753228486013,4.989266272914829
severe,4,retained_certificates,27,4,5.030916225514478,5.027918624524709
severe,4,retained_certificates,28,3,4.196461905594777,4.196461905594777
severe,4,retained_certificates,29,4,4.789171317050718,4.790921252070937
severe,4,retained_certificates,30,4,4.988753228486013,4.989266272914829
severe,4,retained_certificates,31,5,5.030916225514478,5.027918624524709
severe,4,retained_certificates,32,1,3.3206541990435987,3.3206541990435987
severe,4,retained_certificates,33,2,4.786756825121034,4.786756825121034
severe,4,retained_certificates,34,2,4.988512789903622,4.988512789903622
severe,4,retained_certificates,35,3,5.030891468575443,5.0271651415135015
severe,4,retained_certificates,36,2,3.322840154209522,3.3232975447477067
severe,4,retained_certificates,37,3,4.786756825121034,4.786756825121034
severe,4,retained_certificates,38,3,4.988512789903622,4.988512789903622
severe,4,retained_certificates,39,4,5.030891468575443,5.0271651415135015
severe,4,retained_certificates,40,2,3.3206541990435987,3.3206541990435987
severe,4,retained_certificates,41,3,4.786756825121034,4.786756825121034
severe,4,retained_certificates,42,3,4.988512789903622,4.988512789903622
severe,4,retained_certificates,43,4,5.030891468575443,5.0271651415135015
severe,4,retained_certificates,44,3,3.322840154209522,3.3232975447477067
severe,4,retained_certificates,45,4,4.786756825121034,4.786756825121034
severe,4,retained_certificates,46,4,4.988512789903622,4.988512789903622
severe,4,retained_certificates,47,5,5.030891468575443,5.0271651415135015
severe,4,retained_certificates,48,2,4.19725576076472,4.196630132017802
severe,4,retained_certificates,49,3,4.789171317050718,4.790921252070937
severe,4,retained_certificates,50,3,4.988753228486013,4.989266272914829
severe,4,retained_certificates,51,4,5.030916225514478,5.027918624524709
severe,4,retained_certificates,52,3,4.19725576076472,4.196630132017802
severe,4,retained_certificates,53,4,4.789171317050718,4.790921252070937
severe,4,retained_certificates,54,4,4.988753228486013,4.989266272914829
severe,4,retained_certificates,55,5,5.030916225514478,5.027918624524709
severe,4,retained_certificates,56,3,4.19725576076472,4.196630132017802
severe,4,retained_certificates,57,4,4.789171317050718,4.790921252070937
severe,4,retained_certificates,58,4,4.988753228486013,4.989266272914829
severe,4,retained_certificates,59,5,5.030916225514478,5.027918624524709
severe,4,retained_certificates,60,4,4.19725576076472,4.196630132017802
severe,4,retained_certificates,61,5,4.789171317050718,4.790921252070937
severe,4,retained_certificates,62,5,4.988753228486013,4.989266272914829
severe,4,retained_certificates,63,6,5.030916225514478,5.027918624524709
severe,5,operational,0,0,0.0,0.0
severe,5,operational,1,1,4.976095096622887,4.976223631764996
severe,5,operational,2,1,5.1013821486585265,5.1013821486585265
severe,5,operational,3,2,5.673756798989783,5.674262508532317
severe,5,operational,4,1,2.7536942651854295,2.751503890820862
severe,5,operational,5,2,4.9760950966180175,4.9762236317601305
severe,5,operational,6,2,5.262921529308642,5.261420785369837
severe,5,operational,7,3,5.683690666539977,5.683996140170744
severe,5,operational,8,1,1.585615990655743,1.585615990655743
severe,5,operational,9,2,4.976095096555819,4.9762236316979855
severe,5,operational,10,2,5.090584199273346,5.090577538338177
